business_id,date,description,score,postal_code
75229,2016-03-11,Moderate risk food holding temperature,86,94127
75229,2014-02-26,Inadequate and inaccessible handwashing facilities,82,94127
75230,2013-12-04,Unapproved or unmaintained equipment or utensils,81,94122
75235,2013-10-10,Inadequate and inaccessible handwashing facilities,92,94122
75235,2013-10-10,Unapproved or unmaintained equipment or utensils,92,94122
75235,2016-04-20,Unapproved or unmaintained equipment or utensils,96,94122
75258,2014-08-01,Inadequate and inaccessible handwashing facilities,88,94111
75258,2014-08-01,Moderate risk food holding temperature,88,94111
75258,2016-03-25,Unclean or unsanitary food contact surfaces,91,94111
75268,2014-06-03,Moderate risk food holding temperature,96,94109
75268,2013-11-06,Insufficient hot water or running water,94,94109
75268,2013-11-06,Inadequate warewashing facilities or equipment,94,94109
75274,2014-03-27,No hot water or running water,80,null
75277,2014-06-02,Inadequate and inaccessible handwashing facilities,81,94103
75277,2014-06-02,Moderate risk food holding temperature,81,94103
75277,2016-05-24,Insufficient hot water or running water,96,94103
75297,2015-03-04,Unapproved or unmaintained equipment or utensils,87,94118
75297,2015-03-04,Moderate risk food holding temperature,87,94118
75302,2015-09-03,Inadequate and inaccessible handwashing facilities,81,94105
75349,2013-11-19,Moderate risk vermin infestation,96,94114
75349,2016-05-27,Inadequate and inaccessible handwashing facilities,96,94114
75350,2014-01-22,Inadequate warewashing facilities or equipment,90,94103
75350,2014-01-22,Moderate risk food holding temperature,90,94103
75353,2013-10-25,Moderate risk food holding temperature,94,94124
75375,2016-06-27,Inadequate warewashing facilities or equipment,87,94103
75380,2015-06-08,Unclean or unsanitary food contact surfaces,86,94124
75402,2014-11-05,Moderate risk food holding temperature,88,94112
75409,2016-09-06,Moderate risk food holding temperature,86,94107
75411,2015-03-31,Insufficient hot water or running water,96,94124
75448,2016-08-29,Inadequate and inaccessible handwashing facilities,94,94117
75452,2013-11-25,Moderate risk vermin infestation,92,94115
75464,2015-11-04,Moderate risk food holding temperature,96,94110
75464,2016-05-17,Moderate risk food holding temperature,96,94110
75467,2015-02-11,Unapproved or unmaintained equipment or utensils,92,94107
75467,2015-02-11,Insufficient hot water or running water,92,94107
75468,2015-02-13,Inadequate and inaccessible handwashing facilities,90,94107
75468,2015-02-13,Inadequate warewashing facilities or equipment,90,94107
75523,2016-05-11,Unclean or unsanitary food contact surfaces,81,94133
75523,2016-05-11,Inadequate and inaccessible handwashing facilities,81,94133
75523,2016-05-11,Unapproved or unmaintained equipment or utensils,81,94133
75526,2016-08-16,Inadequate or unsanitary refuse containers or area or no garbage service,88,94133
75526,2016-08-16,Inadequate warewashing facilities or equipment,88,94133
75526,2015-05-05,Inadequate and inaccessible handwashing facilities,86,94133
75526,2015-05-05,Unapproved or unmaintained equipment or utensils,86,94133
75526,2016-03-09,Inadequate and inaccessible handwashing facilities,83,94133
75526,2016-03-09,Unapproved or unmaintained equipment or utensils,83,94133
75526,2014-04-02,Inadequate and inaccessible handwashing facilities,88,94133
75526,2014-04-02,Unapproved or unmaintained equipment or utensils,88,94133
75530,2014-06-18,Unapproved or unmaintained equipment or utensils,94,94105
75530,2014-06-18,Inadequate and inaccessible handwashing facilities,94,94105
75572,2016-09-16,Moderate risk food holding temperature,96,94105
75572,2014-04-22,Unapproved or unmaintained equipment or utensils,98,94105
75574,2016-06-14,Inadequate warewashing facilities or equipment,92,94118
75575,2016-08-24,Inadequate and inaccessible handwashing facilities,86,94107
75604,2015-05-26,Moderate risk vermin infestation,92,94112
75636,2016-05-19,Unapproved or unmaintained equipment or utensils,82,94121
75636,2016-05-19,Moderate risk vermin infestation,82,94121
75636,2016-05-19,Moderate risk food holding temperature,82,94121
75637,2015-03-17,Unapproved or unmaintained equipment or utensils,90,94118
75637,2016-05-04,No hot water or running water,86,94118
75662,2014-11-25,Unapproved or unmaintained equipment or utensils,90,94123
75662,2014-04-02,Moderate risk food holding temperature,90,94123
75662,2016-05-11,Moderate risk vermin infestation,90,94123
75678,2016-08-31,Moderate risk food holding temperature,96,94121
75678,2014-09-05,Unapproved or unmaintained equipment or utensils,96,94121
75678,2015-08-18,Unapproved or unmaintained equipment or utensils,96,94121
75678,2014-03-25,Other moderate risk violation,96,94121
75681,2016-06-08,Unapproved or unmaintained equipment or utensils,83,94111
75681,2016-06-08,Inadequate sewage or wastewater disposal,83,94111
75689,2014-07-15,Unapproved or unmaintained equipment or utensils,96,94133
75689,2014-07-15,Inadequate warewashing facilities or equipment,96,94133
75689,2015-03-11,Inadequate and inaccessible handwashing facilities,90,94133
75689,2013-11-12,Unapproved or unmaintained equipment or utensils,96,94133
75689,2016-07-07,Unapproved or unmaintained equipment or utensils,98,94133
75701,2015-02-12,Unapproved or unmaintained equipment or utensils,98,94118
75701,2014-01-15,Inadequate and inaccessible handwashing facilities,94,94118
75726,2016-07-20,Moderate risk food holding temperature,94,94118
75726,2013-11-01,Unapproved or unmaintained equipment or utensils,83,94118
75732,2014-08-26,Moderate risk vermin infestation,88,94114
75738,2016-04-12,Inadequate and inaccessible handwashing facilities,81,94104
75738,2014-05-19,Moderate risk food holding temperature,85,94104
75739,2016-01-16,Moderate risk vermin infestation,100,94117
75765,2015-10-19,Inadequate and inaccessible handwashing facilities,92,94105
75765,2015-10-19,Inadequate sewage or wastewater disposal,92,94105
75778,2014-06-09,Moderate risk food holding temperature,96,94116
75778,2014-02-19,Moderate risk food holding temperature,96,94116
75778,2016-06-13,Moderate risk food holding temperature,90,94116
75778,2016-06-13,Insufficient hot water or running water,90,94116
75792,2015-01-27,Moderate risk food holding temperature,96,94110
75792,2014-03-24,Moderate risk food holding temperature,92,94110
75801,2014-10-06,Moderate risk vermin infestation,86,94102
75841,2016-04-29,Unapproved or unmaintained equipment or utensils,96,94132
75850,2014-09-03,Unapproved or unmaintained equipment or utensils,90,94102
75850,2015-11-05,Unapproved or unmaintained equipment or utensils,92,94102
75850,2014-01-24,Unapproved or unmaintained equipment or utensils,90,94102
75851,2016-07-15,Moderate risk food holding temperature,96,94124
75853,2014-09-05,Unapproved or unmaintained equipment or utensils,98,94121
75853,2015-09-18,Moderate risk food holding temperature,96,94121
75853,2013-10-29,Unapproved or unmaintained equipment or utensils,92,94121
75853,2013-10-29,Moderate risk food holding temperature,92,94121
75853,2014-04-18,Unapproved or unmaintained equipment or utensils,94,94121
75888,2016-03-29,Moderate risk food holding temperature,90,94112
75888,2016-03-29,Unapproved  living quarters in food facility,90,94112
75888,2016-03-29,Unapproved or unmaintained equipment or utensils,90,94112
75888,2016-03-29,Unsanitary employee garments hair or nails,90,94112
75888,2014-04-03,Unapproved or unmaintained equipment or utensils,96,94112
75892,2015-07-10,Mobile food facility with unapproved operating conditions,91,null
75892,2014-03-24,Mobile food facility with unapproved operating conditions,93,null
75892,2016-06-29,No hot water or running water,87,null
75940,2015-01-22,Insufficient hot water or running water,88,94103
75940,2015-01-22,Moderate risk food holding temperature,88,94103
75940,2014-02-12,Moderate risk food holding temperature,94,94103
75942,2016-07-20,Inadequate and inaccessible handwashing facilities,92,94117
75942,2015-07-06,Moderate risk vermin infestation,85,94117
75942,2015-07-06,Unclean or unsanitary food contact surfaces,85,94117
75942,2013-12-13,Moderate risk vermin infestation,90,94117
75956,2016-08-22,Moderate risk food holding temperature,86,94107
75956,2016-08-22,Inadequate and inaccessible handwashing facilities,86,94107
75956,2016-08-22,Unapproved or unmaintained equipment or utensils,86,94107
75956,2016-08-22,Moderate risk vermin infestation,86,94107
75956,2014-06-09,Moderate risk food holding temperature,90,94107
75957,2015-12-01,Inadequate and inaccessible handwashing facilities,87,94110
75965,2014-06-11,Moderate risk food holding temperature,90,94111
75965,2015-01-09,Unclean or unsanitary food contact surfaces,93,94111
75965,2016-06-10,Moderate risk food holding temperature,87,94111
75965,2016-06-10,Unclean or unsanitary food contact surfaces,87,94111
75973,2015-03-24,Unapproved or unmaintained equipment or utensils,96,94122
75973,2013-10-08,Inadequate warewashing facilities or equipment,98,94122
76035,2016-04-11,Unapproved or unmaintained equipment or utensils,86,94116
76035,2016-04-11,Moderate risk vermin infestation,86,94116
76061,2015-05-18,Unapproved or unmaintained equipment or utensils,94,94123
76074,2016-06-07,Moderate risk food holding temperature,96,94114
76142,2016-08-24,Inadequate warewashing facilities or equipment,94,94104
76142,2015-07-10,Unapproved or unmaintained equipment or utensils,96,94104
76156,2014-02-21,Unapproved or unmaintained equipment or utensils,94,94114
76218,2013-12-10,Inadequate and inaccessible handwashing facilities,84,94102
76218,2013-12-10,Moderate risk vermin infestation,84,94102
76218,2016-05-23,Inadequate and inaccessible handwashing facilities,86,94102
76218,2016-05-23,Moderate risk vermin infestation,86,94102
76220,2016-02-09,Moderate risk vermin infestation,92,94123
76223,2016-08-14,Inadequate and inaccessible handwashing facilities,96,94107
76223,2014-09-14,Inadequate warewashing facilities or equipment,98,94107
76223,2016-04-10,No hot water or running water,93,94107
76223,2014-04-08,Inadequate and inaccessible handwashing facilities,96,94107
76230,2014-10-25,Moderate risk food holding temperature,96,94107
76230,2015-04-19,Unapproved or unmaintained equipment or utensils,96,94107
76230,2015-08-30,Unclean or unsanitary food contact surfaces,93,94107
76230,2014-04-08,Inadequate and inaccessible handwashing facilities,90,94107
76230,2014-04-08,Inadequate sewage or wastewater disposal,90,94107
76233,2014-09-14,Inadequate and inaccessible handwashing facilities,96,94107
76233,2015-04-19,Unapproved or unmaintained equipment or utensils,98,94107
76233,2015-08-30,Unclean or unsanitary food contact surfaces,89,94107
76233,2016-04-10,Inadequate and inaccessible handwashing facilities,96,94107
76233,2014-04-08,Inadequate and inaccessible handwashing facilities,96,94107
76280,2015-10-30,Unclean unmaintained or improperly constructed toilet facilities,88,94112
76280,2015-10-30,Inadequate and inaccessible handwashing facilities,88,94112
76285,2015-04-21,Moderate risk food holding temperature,92,94102
76285,2015-04-21,Inadequate warewashing facilities or equipment,92,94102
76285,2016-04-04,Unapproved or unmaintained equipment or utensils,90,94102
76285,2016-04-04,Moderate risk food holding temperature,90,94102
76285,2014-03-18,Inadequate or unsanitary refuse containers or area or no garbage service,88,94102
76294,2014-06-10,Inadequate and inaccessible handwashing facilities,96,94134
76297,2014-05-05,Unapproved or unmaintained equipment or utensils,96,94102
76323,2014-03-06,Inadequate and inaccessible handwashing facilities,89,94103
76323,2016-06-09,Moderate risk vermin infestation,92,94103
76323,2016-06-09,Inadequate warewashing facilities or equipment,92,94103
76337,2014-03-18,Inadequate and inaccessible handwashing facilities,88,null
76353,2016-08-22,Unapproved or unmaintained equipment or utensils,96,94133
76355,2015-04-19,Inadequate and inaccessible handwashing facilities,94,94107
76355,2015-08-30,Inadequate and inaccessible handwashing facilities,96,94107
76360,2014-04-28,Moderate risk food holding temperature,94,94110
76373,2016-04-21,Inadequate warewashing facilities or equipment,89,94102
76374,2014-04-15,Inadequate and inaccessible handwashing facilities,86,94112
76374,2016-06-22,Unapproved or unmaintained equipment or utensils,90,94112
76383,2015-04-10,Inadequate and inaccessible handwashing facilities,86,94122
76383,2015-04-10,Moderate risk vermin infestation,86,94122
76383,2015-04-10,Unapproved or unmaintained equipment or utensils,86,94122
76408,2014-09-02,Inadequate and inaccessible handwashing facilities,94,94109
76408,2015-10-01,Inadequate and inaccessible handwashing facilities,85,94109
76409,2014-05-29,Inadequate and inaccessible handwashing facilities,92,94109
76409,2014-05-29,Unapproved or unmaintained equipment or utensils,92,94109
76409,2016-06-01,Moderate risk food holding temperature,92,94109
76409,2016-06-01,Moderate risk vermin infestation,92,94109
76411,2014-08-01,Moderate risk food holding temperature,82,94133
76411,2014-08-01,Inadequate and inaccessible handwashing facilities,82,94133
76411,2015-03-27,Unclean or unsanitary food contact surfaces,87,94133
76411,2015-03-27,Inadequate and inaccessible handwashing facilities,87,94133
76411,2016-06-07,Moderate risk vermin infestation,87,94133
76436,2014-03-26,Moderate risk food holding temperature,90,94111
76437,2016-09-16,Moderate risk vermin infestation,82,94108
76437,2016-09-16,Moderate risk food holding temperature,82,94108
76437,2016-09-16,Inadequate and inaccessible handwashing facilities,82,94108
